Poll_ID,Jurisdiction Code,County_Name,Election_District_Precinct_Part,Poll_Place_ID,Poll_Name,Poll_Address1,City,State,ZIP,Legislative_Sub-District,Legislative_District,Congressional_District,Judicial_Circuit,Appellate_Circuit,Councilmanic_District,Commissioner_District,Board_Of_Education_District,Orphans'_Court_District,Election_District,Municipalities,Building_Type,College_Nearby,College_Name,Is_Early_Voting_Location
24736,2,Anne Arundel,005-021-1,36851,CrossPointe Church,365 Jones Station Road,Arnold,MD,21012,33C,33,03,05,05,005,,,,05,,CHURCH,,,
24737,2,Anne Arundel,005-022-1,37509,Arundel Ms,1179 Hammond Lane,Odenton,MD,21113,,31,03,05,05,005,,,,05,,SCHOOL,,,
24738,2,Anne Arundel,005-023-1,37506,Arnold Es,95 Joyce Lane East,Arnold,MD,21012,30A,30,03,05,05,005,,,,05,,SCHOOL,,,
24837,2,Anne Arundel,005-024-1,37547,Severna Park Ms,450 Jumpers Hole Road,Severna Park,MD,21146,,31,03,05,05,005,,,,05,,SCHOOL,,,
26554,2,Anne Arundel,005-025-1,37536,Odenton Library,1325 Annapolis Road,Odenton,MD,21113,33A,33,05,05,05,005,,,,05,,LIBRARY,,,EVC-1
25791,2,Anne Arundel,005-026-1,37506,Arnold Es,95 Joyce Lane East,Arnold,MD,21012,30A,30,03,05,05,005,,,,05,,SCHOOL,,,
25792,2,Anne Arundel,005-027-1,36661,Broadneck Library,1275 Green Holly Drive,Annapolis,MD,21409,33C,33,03,05,05,005,,,,05,,OTHER,,,EVC10
26154,2,Anne Arundel,005-028-1,37558,Windsor Farm Es,591 Broadneck Road,Annapolis,MD,21409,33C,33,03,05,05,005,,,,05,,SCHOOL,,,
26219,2,Anne Arundel,005-029-1,37538,Pasadena Umc,61 Ritchie Highway,Pasadena,MD,21122,,31,03,05,05,005,,,,05,,CHURCH,,,
26220,2,Anne Arundel,005-030-1,37509,Arundel Ms,1179 Hammond Lane,Odenton,MD,21113,,31,05,05,05,005,,,,05,,SCHOOL,,,
26221,2,Anne Arundel,005-031-1,37546,Severna Park Hs,60 Robinson Road,Severna Park,MD,21146,,31,03,05,05,005,,,,05,,SCHOOL,,,
26222,2,Anne Arundel,005-032-1,37536,Odenton Library,1325 Annapolis Road,Odenton,MD,21113,33A,33,03,05,05,005,,,,05,,LIBRARY,,,EVC-1
26329,2,Anne Arundel,005-033-1,37549,Shipley's Choice Es,310 Governor William Stone Parkway,Millersville,MD,21108,,31,03,05,05,005,,,,05,,SCHOOL,,,
26330,2,Anne Arundel,005-034-1,36945,Asbury Town - Neck UMC,429 Asbury Drive,Severna Park,MD,21146,,31,03,05,05,005,,,,05,,CHURCH,,,
26607,2,Anne Arundel,005-035-1,37558,Windsor Farm Es,591 Broadneck Road,Annapolis,MD,21409,33C,33,03,05,05,005,,,,05,,SCHOOL,,,
26793,2,Anne Arundel,005-036-1,37508,Arundel Hs,1001 Annapolis Road,Gambrills,MD,21054,33A,33,05,05,05,005,,,,05,,SCHOOL,,,
26794,2,Anne Arundel,005-037-1,37509,Arundel Ms,1179 Hammond Lane,Odenton,MD,21113,33A,33,03,05,05,005,,,,05,,SCHOOL,,,
24739,2,Anne Arundel,006-001-1,37888,Annapolis Senior Center,119 South Villa Avenue,Annapolis,MD,21401,30A,30,03,05,05,006,,,,06,,SENIOR CENTER,,,
24740,2,Anne Arundel,006-002-1,36771,Germantown Elementary School,200 Windell Avenue,Annapolis,MD,21401,30A,30,03,05,05,006,,,,06,,SCHOOL,,,
24741,2,Anne Arundel,006-003-1,37319,Phoenix Academy,1411 Cedar Park Road,Annapolis,MD,21401,30A,30,03,05,05,006,,,,06,,OTHER,,,
24742,2,Anne Arundel,006-004-1,36283,American Legion Post #141,1707 Forest Drive,Annapolis,MD,21401,30A,30,03,05,05,006,,,,06,,OTHER,,,
24743,2,Anne Arundel,006-005-1,37505,Annapolis Ms,1399 Forest Drive,Annapolis,MD,21403,30A,30,03,05,05,006,,,,06,,SCHOOL,,,
24744,2,Anne Arundel,006-006-1,37556,Tyler Heights Es,200 Janwall Street,Annapolis,MD,21403,30A,30,03,05,05,006,,,,06,,SCHOOL,,,
24745,2,Anne Arundel,006-007-1,36281,Georgetown East Elementary School,111 Dogwood Road,Annapolis,MD,21403,30A,30,03,05,05,006,,,,06,,SCHOOL,,,
24755,2,Anne Arundel,006-008-1,36284,Eastport VFD,914 Bay Ridge Avenue,Annapolis,MD,21403,30A,30,03,05,05,006,,,,06,,FIRE STATION,,,
24747,2,Anne Arundel,006-009-1,37505,Annapolis Ms,1399 Forest Drive,Annapolis,MD,21403,30A,30,03,05,05,006,,,,06,,SCHOOL,,,
26202,2,Anne Arundel,006-010-1,37903,United Church Of Christ,6 Carvel Circle,Edgewater,MD,21037,30A,30,03,05,05,006,,,,06,,CHURCH,,,
24748,2,Anne Arundel,006-011-1,36660,Herald Harbor Community Center,390 Hall Road,Crownsville,MD,21032,33B,33,03,05,05,006,,,,06,,COMMUNITY CENTER,,,
24749,2,Anne Arundel,006-012-1,37379,West Annapolis Elementary School,505 Melvin Avenue,Annapolis,MD,21401,30A,30,03,05,05,006,,,,06,,SCHOOL,,,
25793,2,Anne Arundel,006-013-1,37380,Mills-Parole Elementary School,1 George and Marion Phelps Lane,Annapolis,MD,21401,30A,30,03,05,05,006,,,,06,,SCHOOL,,,
24752,2,Anne Arundel,006-014-1,36283,American Legion Post #141,1707 Forest Drive,Annapolis,MD,21401,30A,30,03,05,05,006,,,,06,,OTHER,,,
24751,2,Anne Arundel,006-015-1,37897,Salvation Army Annapolis,351 Hilltop Lane,Annapolis,MD,21403,30A,30,03,05,05,006,,,,06,,OTHER,,,
24753,2,Anne Arundel,006-016-1,36937,Eastport Community Center,1014 President Street,Annapolis,MD,21403,30A,30,03,05,05,006,,,,06,,COMMUNITY CENTER,,,
24754,2,Anne Arundel,006-017-1,37551,South Shore Es,1376 Fairfield Loop Road,Crownsville,MD,21032,33B,33,03,05,05,006,,,,06,,SCHOOL,,,
24746,2,Anne Arundel,006-018-1,36282,Eastport Elementary School      `,420 Fifth Street,Annapolis,MD,21403,30A,30,03,05,05,006,,,,06,,SCHOOL,,,
24838,2,Anne Arundel,006-019-1,37504,Annapolis Hs,2700 Riva Road,Annapolis,MD,21401,30A,30,03,05,05,006,,,,06,,SCHOOL,,,
24839,2,Anne Arundel,006-020-1,36314,American Legion Post #7,1905 Crownsville Road,Annapolis,MD,21401,30A,30,03,05,05,006,,,,06,,OTHER,,,
24840,2,Anne Arundel,006-021-1,37543,Rolling Knolls Es,1985 Valley Road,Annapolis,MD,21401,33B,33,03,05,05,006,,,,06,,SCHOOL,,,
24756,2,Anne Arundel,006-022-1,37543,Rolling Knolls Es,1985 Valley Road,Annapolis,MD,21401,30A,30,03,05,05,006,,,,06,,SCHOOL,,,
24757,2,Anne Arundel,006-023-1,36285,Eastport-Annapolis Neck Library,269 Hillsmere Drive,Annapolis,MD,21403,30A,30,03,05,05,006,,,,06,,OTHER,,,
24758,2,Anne Arundel,006-024-1,36286,Hillsmere Elementary School,3052 Arundel On The Bay Road,Annapolis,MD,21403,30A,30,03,05,05,006,,,,06,,SCHOOL,,,
25794,2,Anne Arundel,006-025-1,37220,Bay Ridge Civic Association,80 E Lake Drive,Annapolis,MD,21403,30A,30,03,05,05,006,,,,06,,COMMUNITY CENTER,,,
25795,2,Anne Arundel,006-026-1,37531,Millersville Es,1601 Millersville Road,Millersville,MD,21108,33B,33,03,05,05,006,,,,06,,SCHOOL,,,
26223,2,Anne Arundel,006-027-1,37551,South Shore Es,1376 Fairfield Loop Road,Crownsville,MD,21032,33B,33,03,05,05,006,,,,06,,SCHOOL,,,
26224,2,Anne Arundel,006-028-1,37890,Bay Area Community Church,884 Chesterfield Road,Annapolis,MD,21401,33B,33,03,05,05,006,,,,06,,CHURCH,,,
26225,2,Anne Arundel,006-029-1,36844,Weems Creek Baptist Church,600 N. Bestgate Road,Annapolis,MD,21401,30A,30,03,05,05,006,,,,06,,CHURCH,,,
26226,2,Anne Arundel,006-030-1,36845,Bay Ridge Christian Church,1071 Bay Ridge Road,Annapolis,MD,21403,30A,30,03,05,05,006,,,,06,,CHURCH,,,
26251,2,Anne Arundel,006-031-1,36907,St. Philips Episcopal Church,730 Bestgate Road,Annapolis,MD,21401,33B,33,03,05,05,006,,,,06,,CHURCH,,,
26608,2,Anne Arundel,006-032-1,37543,Rolling Knolls Es,1985 Valley Road,Annapolis,MD,21401,30A,30,03,05,05,006,,,,06,,SCHOOL,,,
26795,2,Anne Arundel,006-033-1,37531,Millersville Es,1601 Millersville Road,Millersville,MD,21108,33A,33,03,05,05,006,,,,06,,SCHOOL,,,
26796,2,Anne Arundel,006-034-1,37531,Millersville Es,1601 Millersville Road,Millersville,MD,21108,,31,03,05,05,006,,,,06,,SCHOOL,,,
26797,2,Anne Arundel,006-035-1,37531,Millersville Es,1601 Millersville Road,Millersville,MD,21108,33B,33,05,05,05,006,,,,06,,SCHOOL,,,
26756,2,Anne Arundel,007-001-1,36765,Tracey's Elementary School,20 Deale Road,Tracys Landing,MD,20779,30B,30,05,05,05,007,,,,,,SCHOOL,,,
24726,2,Anne Arundel,007-002-1,36766,Deale Elementary School,759 Masons Beach Road,Deale,MD,20751,30B,30,05,05,05,007,,,,07,,SCHOOL,,,
24759,2,Anne Arundel,007-003-1,37548,Shady Side Es,4859 Atwell Road,Shady Side,MD,20764,30B,30,05,05,05,007,,,,07,,SCHOOL,,,
24760,2,Anne Arundel,007-004-1,37552,Southern Hs,4400 Solomons Island Road,Harwood,MD,20776,30B,30,05,05,05,007,,,,07,,SCHOOL,,,
24761,2,Anne Arundel,007-005-1,37519,Edgewater Es,121 Washington Road,Edgewater,MD,21037,30A,30,05,05,05,007,,,,07,,SCHOOL,,,
24762,2,Anne Arundel,007-006-1,37550,South River Hs,201 Central Avenue East,Edgewater,MD,21037,30B,30,05,05,05,007,,,,07,,SCHOOL,,,
24841,2,Anne Arundel,007-007-1,36315,Davidsonville Elementary School,962 Central Avenue West,Davidsonville,MD,21035,33B,33,05,05,05,007,,,,07,,SCHOOL,,,
24842,2,Anne Arundel,007-008-1,37552,Southern Hs,4400 Solomons Island Road,Harwood,MD,20776,30B,30,05,05,05,007,,,,07,,SCHOOL,,,
24727,2,Anne Arundel,007-009-1,37894,Lothian Es,5175 Solomons Island RD,Lothian,MD,20711,30B,30,05,05,05,007,,,,07,,SCHOOL,,,
24763,2,Anne Arundel,007-010-1,36852,Mayo Elementary School,1260 Mayo Ridge Road,Edgewater,MD,21037,30B,30,05,05,05,007,,,,07,,SCHOOL,,,
24843,2,Anne Arundel,007-011-1,37512,Central Ms,221 Central Avenue East,Edgewater,MD,21037,30B,30,05,05,05,007,,,,07,,SCHOOL,,,
24844,2,Anne Arundel,007-012-1,36316,Riva VFD,3123 Riva Road,Riva,MD,21140,33B,33,05,05,05,007,,,,07,,FIRE STATION,,,
24845,2,Anne Arundel,007-013-1,37516,Crofton Hs,2291 Davidsonville Road,Gambrills,MD,21054,33B,33,05,05,05,007,,,,07,,SCHOOL,,,
24846,2,Anne Arundel,007-014-1,37518,Crofton Woods Es,1750 Urby Drive,Crofton,MD,21114,33B,33,05,05,05,007,,,,07,,SCHOOL,,,
24847,2,Anne Arundel,007-015-1,37327,Crofton Elementary School,1405 Duke of Kent Drive,Crofton,MD,21114,33B,33,05,05,05,007,,,,07,,SCHOOL,,,
24848,2,Anne Arundel,007-016-1,37518,Crofton Woods Es,1750 Urby Drive,Crofton,MD,21114,,21,05,05,05,007,,,,07,,SCHOOL,,,
24849,2,Anne Arundel,007-017-1,36317,Crofton Middle School,2301 Davidsonville Road,Gambrills,MD,21054,33B,33,05,05,05,007,,,,07,,SCHOOL,,,
24850,2,Anne Arundel,007-018-1,36841,Carver Staff Development Center,2671 Carver Road,Gambrills,MD,21054,,21,05,05,05,007,,,,07,,OTHER,,,
24764,2,Anne Arundel,007-019-1,36853,Edgewater Library,25 Stepneys Lane,Edgewater,MD,21037,30B,30,05,05,05,007,,,,07,,OTHER,,,
24851,2,Anne Arundel,007-020-1,37517,Crofton Meadows Es,2020 Tilghman Drive,Crofton,MD,21114,33B,33,05,05,05,007,,,,07,,SCHOOL,,,
25796,2,Anne Arundel,007-021-1,37553,Southern Ms,5235 Solomons Island Road,Lothian,MD,20711,30B,30,05,05,05,007,,,,07,,SCHOOL,,,
25797,2,Anne Arundel,007-022-1,37320,Central Elementary School,130 Stepneys Lane,Edgewater,MD,21037,33B,33,05,05,05,007,,,,07,,SCHOOL,,,
25896,2,Anne Arundel,007-023-1,37900,South County Senior Center,27 Stepneys Lane,Edgewater,MD,21037,30B,30,05,05,05,007,,,,07,,SENIOR CENTER,,,EVC-5
26155,2,Anne Arundel,007-024-1,37517,Crofton Meadows Es,2020 Tilghman Drive,Crofton,MD,21114,,21,05,05,05,007,,,,07,,SCHOOL,,,
26156,2,Anne Arundel,007-025-1,37548,Shady Side Es,4859 Atwell Road,Shady Side,MD,20764,30B,30,05,05,05,007,,,,07,,SCHOOL,,,
26222,2,Anne Arundel,EVC-1,37536,Odenton Library,1325 Annapolis Road,Odenton,MD,21113,,,,,,,,,,,,LIBRARY,,,EVC-1
,2,Anne Arundel,EVC-2,37655,Anne Arundel County Board of Elections,6740 Baymeadow Drive,Glen Burnie,MD,21060,,,,,,,,,,,,OTHER,,,EVC-2
26149,2,Anne Arundel,EVC-3,36821,Earleigh Heights VFD,161 Ritchie Highway,Severna Park,MD,21146,,,,,,,,,,,,FIRE STATION,,,EVC-3
,2,Anne Arundel,EVC-4,37911,Pip Moyer Rec Center,273 Hilltop Lane,Annapolis,MD,21403,,,,,,,,,,,,COMMUNITY CENTER,,,EVC-4
25896,2,Anne Arundel,EVC-5,37900,South County Senior Center,27 Stepneys Lane,Edgewater,MD,21037,,,,,,,,,,,,SENIOR CENTER,,,EVC-5
,2,Anne Arundel,EVC-6,37912,Elks Lodge #2309,1506 Defense HWY,Gambrills,MD,21054,,,,,,,,,,,,COMMUNITY CENTER,,,EVC-6
24788,2,Anne Arundel,EVC-7,37910,Riviera Beach Library,1130 Duvall HWY,Pasadena,MD,21122,,,,,,,,,,,,LIBRARY,,,EVC-7
24807,2,Anne Arundel,EVC-8,37898,Severn Center,1160 Reece RD,Severn,MD,21144,,,,,,,,,,,,SENIOR CENTER,,,EVC-8
,2,Anne Arundel,EVC-9,37627,Deale Elks Lodge,6022 Drum Point Rd,Deale,MD,20751,,,,,,,,,,,,OTHER,,,EVC-9
25792,2,Anne Arundel,EVC10,36661,Broadneck Library,1275 Green Holly Drive,Annapolis,MD,21409,,,,,,,,,,,,OTHER,,,EVC10
26086,3,Baltimore City,001-001-1,37733,School #47 Hampstead Hill Acad,500 S Linwood AVE,Baltimore,MD,21224,,46,07,08,06,001,,,,01,,SCHOOL,,,
26082,3,Baltimore City,001-002-1,36791,Engine House No. 5,2120 Eastern Avenue,Baltimore,MD,21231,,46,07,08,06,001,,,,01,,FIRE STATION,,,
26083,3,Baltimore City,001-003-1,37733,School #47 Hampstead Hill Acad,500 S Linwood AVE,Baltimore,MD,21224,,46,07,08,06,001,,,,01,,SCHOOL,,,
26084,3,Baltimore City,001-004-1,36792,Enoch Pratt Free Library Canton Branch,1030 S. Ellwood Avenue,Baltimore,MD,21224,,46,07,08,06,001,,,,01,,OTHER,,,
26085,3,Baltimore City,001-005-1,36793,Hatton Senior Citizens Center,2825 Fait Avenue,Baltimore,MD,21224,,46,07,08,06,001,,,,01,,COMMUNITY CENTER,,,
26087,3,Baltimore City,002-001-1,37709,School #23 Wolfe Street Acad,245 S Wolfe ST,Baltimore,MD,21231,,46,07,08,06,013,,,,02,,SCHOOL,,,
26088,3,Baltimore City,002-002-1,37709,School #23 Wolfe Street Acad,245 S Wolfe ST,Baltimore,MD,21231,,46,07,08,06,013,,,,02,,SCHOOL,,,
26089,3,Baltimore City,002-003-1,36794,Lemko House,603 S. Ann Street,Baltimore,MD,21231,,46,07,08,06,001,,,,02,,OTHER,,,
26044,3,Baltimore City,003-001-1,37744,School #8 City Springs Elem/Middle,100 S Caroline ST,Baltimore,MD,21231,,46,07,08,06,012,,,,03,,SCHOOL,,,
24852,3,Baltimore City,003-002-1,37744,School #8 City Springs Elem/Middle,100 S Caroline ST,Baltimore,MD,21231,,46,07,08,06,012,,,,03,,SCHOOL,,,
26090,3,Baltimore City,003-003-1,36795,St. Leo's Church Hall,225 S. Exeter Street,Baltimore,MD,21202,,46,07,08,06,012,,,,03,,CHURCH,,,
26146,3,Baltimore City,004-001-1,37749,War Memorial Building,101 N Gay Street (Enter On Lexington ST),Baltimore,MD,21202,,46,07,08,06,011,,,,04,,OTHER,,,
24880,3,Baltimore City,004-002-1,36322,Steadman Fire Station,15 S. Eutaw Street,Baltimore,MD,21201,,40,07,08,06,011,,,,04,,FIRE STATION,,,
24881,3,Baltimore City,004-003-1,36323,Murty Center-Poe Auditorium,206 N. Fremont Avenue,Baltimore,MD,21201,,40,07,08,06,011,,,,04,,COMMUNITY CENTER,,,
24882,3,Baltimore City,005-001-1,37392,Pleasant View Garden Apts.,201 N. Aisquith Street,Baltimore,MD,21202,,46,07,08,06,012,,,,05,,OTHER,,,
24984,3,Baltimore City,005-002-1,37729,School #414 Paul Dunbar High Sch,1400 Orleans Street - Main Entrance,Baltimore,MD,21231,,45,07,08,06,012,,,,05,,SCHOOL,,,
25010,3,Baltimore City,006-001-1,37745,School #83 Wm Paca Elem,200 N Lakewood AVE,Baltimore,MD,21224,,46,07,08,06,013,,,,06,,SCHOOL,,,
24985,3,Baltimore City,006-002-1,37745,School #83 Wm Paca Elem,200 N Lakewood AVE,Baltimore,MD,21224,,45,07,08,06,013,,,,06,,SCHOOL,,,
24986,3,Baltimore City,006-003-1,37745,School #83 Wm Paca Elem,200 N Lakewood AVE,Baltimore,MD,21224,,45,07,08,06,013,,,,06,,SCHOOL,,,
24987,3,Baltimore City,006-004-1,37745,School #83 Wm Paca Elem,200 N Lakewood AVE,Baltimore,MD,21224,,46,07,08,06,013,,,,06,,SCHOOL,,,
26091,3,Baltimore City,006-005-1,37745,School #83 Wm Paca Elem,200 N Lakewood AVE,Baltimore,MD,21224,,46,07,08,06,013,,,,06,,SCHOOL,,,
24988,3,Baltimore City,007-001-1,37729,School #414 Paul Dunbar High Sch,1400 Orleans Street - Main Entrance,Baltimore,MD,21231,,45,07,08,06,012,,,,07,,SCHOOL,,,
24989,3,Baltimore City,007-002-1,37698,School #13 Tench Tilghman Elem,600 N Patterson Park AVE,Baltimore,MD,21205,,45,07,08,06,013,,,,07,,SCHOOL,,,
24990,3,Baltimore City,007-003-1,37698,School #13 Tench Tilghman Elem,600 N Patterson Park AVE,Baltimore,MD,21205,,45,07,08,06,013,,,,07,,SCHOOL,,,
24991,3,Baltimore City,007-004-1,37359,Light House Worship Center,2931 E. Madison Street,Baltimore,MD,21205,,45,07,08,06,013,,,,07,,CHURCH,,,
26073,3,Baltimore City,008-001-1,36789,The Maryland State Boys Choir Center For the Arts,3400 Norman Avenue,Baltimore,MD,21213,,45,07,08,06,003,,,,08,,OTHER,,,
26074,3,Baltimore City,008-002-1,36789,The Maryland State Boys Choir Center For the Arts,3400 Norman Avenue,Baltimore,MD,21213,,45,07,08,06,003,,,,08,,OTHER,,,
24870,3,Baltimore City,008-003-1,36352,Catholic High School,2800 Edison Highway,Baltimore,MD,21213,,45,07,08,06,013,,,,08,,SCHOOL,,,
24992,3,Baltimore City,008-004-1,37723,School #37 Harford Hts Primary,2050 N Wolfe ST (New Entrance),Baltimore,MD,21213,,45,07,08,06,012,,,,08,,OTHER,,,
24993,3,Baltimore City,008-005-1,37723,School #37 Harford Hts Primary,2050 N Wolfe ST (New Entrance),Baltimore,MD,21213,,45,07,08,06,012,,,,08,,OTHER,,,
24994,3,Baltimore City,008-006-1,36349,School No. 250,1400 N. Caroline Street,Baltimore,MD,21213,,45,07,08,06,012,,,,08,,SCHOOL,,,
24995,3,Baltimore City,008-007-1,36941,Collington Square Recreation Center,1409 North Collington Avenue,Baltimore,MD,21213,,45,07,08,06,013,,,,08,,COMMUNITY CENTER,,,
24996,3,Baltimore City,008-008-1,36789,The Maryland State Boys Choir Center For the Arts,3400 Norman Avenue,Baltimore,MD,21213,,45,07,08,06,003,,,,08,,OTHER,,,
24997,3,Baltimore City,008-009-1,36789,The Maryland State Boys Choir Center For the Arts,3400 Norman Avenue,Baltimore,MD,21213,,45,07,08,06,003,,,,08,,OTHER,,,
24998,3,Baltimore City,008-010-1,36350,School No. 85 Ft. Worthington Elem,2701 E. Oliver Street,Baltimore,MD,21213,,45,07,08,06,013,,,,08,,SCHOOL,,,
24999,3,Baltimore City,008-011-1,36351,School No. 86,2625 E. Federal Street,Baltimore,MD,21213,,45,07,08,06,013,,,,08,,SCHOOL,,,
24968,3,Baltimore City,009-001-1,37181,Church of the Redeemed,4321 Old York Road,Baltimore,MD,21212,43A,43,07,08,06,004,,,,09,,CHURCH,,,
24969,3,Baltimore City,009-002-1,37194,Ellerslie Apartments,601 Wyanoke Avenue,Baltimore,MD,21218,43A,43,07,08,06,004,,,,09,,OTHER,,,
25743,3,Baltimore City,009-003-1,37734,School #51 Waverly Elem,3400 Ellerslie AVE-Entrance 34th ST,Baltimore,MD,21218,43A,43,07,08,06,014,,,,09,,SCHOOL,,,
25744,3,Baltimore City,009-004-1,37734,School #51 Waverly Elem,3400 Ellerslie AVE-Entrance 34th ST,Baltimore,MD,21218,43A,43,07,08,06,014,,,,09,,SCHOOL,,,
25745,3,Baltimore City,009-005-1,37728,School #410 Mervo Tech High,3500 Hillen RD - Entrance Tivoly AVE,Baltimore,MD,21218,43A,43,07,08,06,014,,,,09,,SCHOOL,,,
24970,3,Baltimore City,009-006-1,37728,School #410 Mervo Tech High,3500 Hillen RD - Entrance Tivoly AVE,Baltimore,MD,21218,43A,43,07,08,06,014,,,,09,,SCHOOL,,,
24867,3,Baltimore City,009-007-1,37728,School #410 Mervo Tech High,3500 Hillen RD - Entrance Tivoly AVE,Baltimore,MD,21218,,45,07,08,06,014,,,,09,,SCHOOL,,,
25000,3,Baltimore City,009-008-1,37695,Reach Partnership - Community Space,2555 Harford Road,Baltimore,MD,21218,,45,07,08,06,014,,,,09,,SCHOOL,,,
25001,3,Baltimore City,009-009-1,37699,School #15 Stadium School,1400 Exeter Hall AVE,Baltimore,MD,21218,43A,43,07,08,06,014,,,,09,,SCHOOL,,,
25002,3,Baltimore City,009-010-1,36353,Engine House No. 31,3123 Greenmount Avenue,Baltimore,MD,21218,43A,43,07,08,06,014,,,,09,,FIRE STATION,,,
25003,3,Baltimore City,009-011-1,37699,School #15 Stadium School,1400 Exeter Hall AVE,Baltimore,MD,21218,43A,43,07,08,06,014,,,,09,,SCHOOL,,,
25004,3,Baltimore City,009-012-1,37695,Reach Partnership - Community Space,2555 Harford Road,Baltimore,MD,21218,43A,43,07,08,06,014,,,,09,,SCHOOL,,,
25005,3,Baltimore City,009-013-1,37742,School #7 Cecil Elem,2000 Cecil AVE,Baltimore,MD,21218,,45,07,08,06,012,,,,09,,SCHOOL,,,
25006,3,Baltimore City,009-014-1,37742,School #7 Cecil Elem,2000 Cecil AVE,Baltimore,MD,21218,43A,43,07,08,06,012,,,,09,,SCHOOL,,,
25007,3,Baltimore City,009-015-1,36349,School No. 250,1400 N. Caroline Street,Baltimore,MD,21213,,45,07,08,06,012,,,,09,,SCHOOL,,,
25008,3,Baltimore City,010-001-1,37700,School #16 Johnston Sq Elem,1101 Valley ST,Baltimore,MD,21202,,45,07,08,06,012,,,,10,,SCHOOL,,,
25009,3,Baltimore City,010-002-1,36355,New Waters Tower,1400 E. Madison Street,Baltimore,MD,21205,,45,07,08,06,012,,,,10,,OTHER,,,
24883,3,Baltimore City,010-003-1,36324,Latrobe Homes,900 E. Madison Street,Baltimore,MD,21202,,46,07,08,06,012,,,,10,,OTHER,,,
24884,3,Baltimore City,010-004-1,37700,School #16 Johnston Sq Elem,1101 Valley ST,Baltimore,MD,21202,,45,07,08,06,012,,,,10,,SCHOOL,,,
24885,3,Baltimore City,011-001-1,37393,Chase House,1027 Cathedral ST,Baltimore,MD,21201,,40,07,08,06,012,,,,11,,SENIOR CENTER,,,
24886,3,Baltimore City,011-002-1,37393,Chase House,1027 Cathedral ST,Baltimore,MD,21201,,40,07,08,06,012,,,,11,,SENIOR CENTER,,,
24971,3,Baltimore City,011-003-1,36344,Brown Memorial Church,1316 Park Avenue,Baltimore,MD,21217,,40,07,08,06,011,,,,11,,CHURCH,,,
24887,3,Baltimore City,011-004-1,37697,School #122 Samuel Coleridge-Taylor Elem,507 W Preston ST - Enter On Druid Hill AVE,Baltimore,MD,21201,,40,07,08,06,011,,,,11,,SCHOOL,,,
24888,3,Baltimore City,011-005-1,37393,Chase House,1027 Cathedral ST,Baltimore,MD,21201,,40,07,08,06,011,,,,11,,SENIOR CENTER,,,
24889,3,Baltimore City,011-006-1,36325,Enoch Pratt Free Library Central Branch,400 Cathedral Street,Baltimore,MD,21201,,46,07,08,06,011,,,,11,,OTHER,,,
24890,3,Baltimore City,011-007-1,36326,Waxter Center,1000 Cathedral Street,Baltimore,MD,21201,,46,07,08,06,012,,,,11,,COMMUNITY CENTER,,,
24972,3,Baltimore City,012-001-1,36345,1St English Lutheran Church,3807 N Charles ST,Baltimore,MD,21218,43A,43,07,08,06,014,,,,12,,CHURCH,,,
24973,3,Baltimore City,012-002-1,36345,1St English Lutheran Church,3807 N Charles ST,Baltimore,MD,21218,43A,43,07,08,06,004,,,,12,,CHURCH,,,
24974,3,Baltimore City,012-003-1,36346,The Greenmount School,501 W. 30th Street,Baltimore,MD,21211,43A,43,07,08,06,014,,,,12,,SCHOOL,,,
24907,3,Baltimore City,012-004-1,37360,Enoch Pratt Free Library Waverly Branch,400 E 33rd ST,Baltimore,MD,21218,43A,43,07,08,06,014,,,,12,,LIBRARY,,,
24975,3,Baltimore City,012-005-1,37360,Enoch Pratt Free Library Waverly Branch,400 E 33rd ST,Baltimore,MD,21218,43A,43,07,08,06,014,,,,12,,LIBRARY,,,
24908,3,Baltimore City,012-006-1,37736,School #54 Barclay Elem,2900 Barclay ST,Baltimore,MD,21218,43A,43,07,08,06,014,,,,12,,SCHOOL,,,
24976,3,Baltimore City,012-007-1,37736,School #54 Barclay Elem,2900 Barclay ST,Baltimore,MD,21218,43A,43,07,08,06,014,,,,12,,SCHOOL,,,
24977,3,Baltimore City,012-008-1,37735,School #53 Brent Elem,100 E 26th ST,Baltimore,MD,21218,43A,43,07,08,06,012,,,,12,,SCHOOL,,,
24978,3,Baltimore City,012-009-1,36347,Wyman House,123 W. 29th Street,Baltimore,MD,21218,,40,07,08,06,012,,,,12,,OTHER,,,
24980,3,Baltimore City,012-010-1,37735,School #53 Brent Elem,100 E 26th ST,Baltimore,MD,21218,43A,43,07,08,06,012,,,,12,,SCHOOL,,,
24979,3,Baltimore City,012-011-1,36348,School No. 39 Dallas F. Nicholas Sr,201 East 21st Street,Baltimore,MD,21218,,40,07,08,06,007,,,,12,,SCHOOL,,,
24981,3,Baltimore City,012-012-1,36877,School No. 336 Baltimore Montessori,1600 Guilford Avenue,Baltimore,MD,21202,,45,07,08,06,012,,,,12,,SCHOOL,,,
26249,3,Baltimore City,013-001-1,37030,Keswick Multi-Care Center,700 West 40th Street,Baltimore,MD,21211,,41,02,08,06,014,,,,13,,OTHER,,,
