SUMLEV,GEOCODE,GEOID,NAME,BASENAME,FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,TOTAL_POP,POP_ONE_RACE,POP_WHITE,POP_BLACK,POP_NATIVE,POP_ASIAN,POP_PACIFIC,POP_OTHER_RACE,POP_TWO_MORE_RACES,POP_TWO_RACES,POP_WHITE_BLACK,POP_WHITE_NATIVE,POP_WHITE_ASIAN,POP_WHITE_PACIFIC,POP_WHITE_OTHER,POP_BLACK_NATIVE,POP_BLACK_ASIAN,POP_BLACK_PACIFIC,POP_BLACK_OTHER,POP_NATIVE_ASIAN,POP_NATIVE_PACIFIC,POP_NATIVE_OTHER,POP_ASIAN_PACIFIC,POP_ASIAN_OTHER,POP_PACIFIC_OTHER,POP_THREE_RACES
700,2400303-018,7000000US2400303-018,ANNE ARUNDEL PRECINCT 03-018,ANNE ARUNDEL PRECINCT 03-018,PLST,MD,0,1,24639,3605,3321,2915,196,12,100,2,96,284,264,36,75,31,5,93,3,11,0,7,0,0,0,0,3,0,18
700,2400303-019,7000000US2400303-019,ANNE ARUNDEL PRECINCT 03-019,ANNE ARUNDEL PRECINCT 03-019,PLST,MD,0,1,24640,2706,2526,2403,48,6,43,1,25,180,175,20,55,23,5,68,0,1,0,3,0,0,0,0,0,0,5
700,2400303-020,7000000US2400303-020,ANNE ARUNDEL PRECINCT 03-020,ANNE ARUNDEL PRECINCT 03-020,PLST,MD,0,1,24641,2254,2135,1993,53,9,65,0,15,119,111,16,27,16,0,43,2,1,0,5,0,0,1,0,0,0,7
700,2400303-021,7000000US2400303-021,ANNE ARUNDEL PRECINCT 03-021,ANNE ARUNDEL PRECINCT 03-021,PLST,MD,0,1,24642,3662,3392,2957,291,3,85,0,56,270,265,68,76,40,1,74,0,2,0,4,0,0,0,0,0,0,5
700,2400303-022,7000000US2400303-022,ANNE ARUNDEL PRECINCT 03-022,ANNE ARUNDEL PRECINCT 03-022,PLST,MD,0,1,24643,2236,2112,1736,282,1,49,4,40,124,120,21,33,25,0,35,3,0,0,3,0,0,0,0,0,0,3
700,2400303-023,7000000US2400303-023,ANNE ARUNDEL PRECINCT 03-023,ANNE ARUNDEL PRECINCT 03-023,PLST,MD,0,1,24644,2205,2070,1929,55,9,32,2,43,135,129,14,44,11,1,54,4,1,0,0,0,0,0,0,0,0,6
700,2400303-024,7000000US2400303-024,ANNE ARUNDEL PRECINCT 03-024,ANNE ARUNDEL PRECINCT 03-024,PLST,MD,0,1,24645,3601,3351,2892,289,11,67,6,86,250,233,48,61,22,0,73,2,6,0,16,0,0,1,3,1,0,12
700,2400303-025,7000000US2400303-025,ANNE ARUNDEL PRECINCT 03-025,ANNE ARUNDEL PRECINCT 03-025,PLST,MD,0,1,24646,3037,2715,1291,1022,8,171,3,220,322,287,49,44,30,0,127,12,14,1,6,0,0,3,0,0,1,33
700,2400304-001,7000000US2400304-001,ANNE ARUNDEL PRECINCT 04-001,ANNE ARUNDEL PRECINCT 04-001,PLST,MD,0,1,24647,3828,3401,953,1549,36,178,0,685,427,394,58,34,10,0,216,19,10,1,31,0,0,10,4,1,0,29
700,2400304-002,7000000US2400304-002,ANNE ARUNDEL PRECINCT 04-002,ANNE ARUNDEL PRECINCT 04-002,PLST,MD,0,1,24648,4078,3680,2155,1164,22,193,5,141,398,359,90,59,41,0,128,12,8,2,14,0,0,0,2,1,2,35
700,2400304-003,7000000US2400304-003,ANNE ARUNDEL PRECINCT 04-003,ANNE ARUNDEL PRECINCT 04-003,PLST,MD,0,1,24649,2793,2494,1855,329,3,180,2,125,299,266,55,43,74,0,65,5,8,0,10,0,0,3,0,3,0,27
700,2400304-004,7000000US2400304-004,ANNE ARUNDEL PRECINCT 04-004,ANNE ARUNDEL PRECINCT 04-004,PLST,MD,0,1,24650,2834,2558,2246,159,13,91,1,48,276,249,39,37,70,2,87,5,4,3,0,1,0,0,1,0,0,26
700,2400304-005,7000000US2400304-005,ANNE ARUNDEL PRECINCT 04-005,ANNE ARUNDEL PRECINCT 04-005,PLST,MD,0,1,24651,2176,1920,1367,359,5,138,2,49,256,228,52,17,48,2,92,1,4,0,6,1,0,3,1,1,0,21
700,2400304-006,7000000US2400304-006,ANNE ARUNDEL PRECINCT 04-006,ANNE ARUNDEL PRECINCT 04-006,PLST,MD,0,1,24652,5083,4755,817,3470,12,280,1,175,328,278,62,14,21,0,98,16,8,3,50,0,0,4,2,0,0,46
700,2400304-007,7000000US2400304-007,ANNE ARUNDEL PRECINCT 04-007,ANNE ARUNDEL PRECINCT 04-007,PLST,MD,0,1,24653,10286,8878,5117,2774,73,417,43,454,1408,1239,312,118,238,19,384,41,38,2,64,0,0,7,10,4,2,132
700,2400304-008,7000000US2400304-008,ANNE ARUNDEL PRECINCT 04-008,ANNE ARUNDEL PRECINCT 04-008,PLST,MD,0,1,24654,2646,2394,1966,253,11,115,0,49,252,212,36,37,32,5,92,2,4,0,0,1,1,0,2,0,0,38
700,2400304-009,7000000US2400304-009,ANNE ARUNDEL PRECINCT 04-009,ANNE ARUNDEL PRECINCT 04-009,PLST,MD,0,1,24655,4826,4419,1010,2653,13,572,3,168,407,374,79,23,41,4,137,20,22,0,40,0,0,3,0,5,0,32
700,2400304-010,7000000US2400304-010,ANNE ARUNDEL PRECINCT 04-010,ANNE ARUNDEL PRECINCT 04-010,PLST,MD,0,1,24656,1743,1643,1197,326,4,88,0,28,100,92,21,9,10,0,39,0,4,0,4,0,0,0,2,3,0,6
700,2400304-011,7000000US2400304-011,ANNE ARUNDEL PRECINCT 04-011,ANNE ARUNDEL PRECINCT 04-011,PLST,MD,0,1,24657,2748,2452,1405,730,13,138,7,159,296,281,85,20,42,1,92,6,9,0,23,1,0,2,0,0,0,14
700,2400304-012,7000000US2400304-012,ANNE ARUNDEL PRECINCT 04-012,ANNE ARUNDEL PRECINCT 04-012,PLST,MD,0,1,24658,2857,2575,1766,520,16,172,7,94,282,259,66,27,53,4,83,11,3,1,4,0,0,0,4,3,0,18
700,2400304-013,7000000US2400304-013,ANNE ARUNDEL PRECINCT 04-013,ANNE ARUNDEL PRECINCT 04-013,PLST,MD,0,1,24659,2356,2167,1821,194,1,89,0,62,189,179,14,37,34,0,69,9,10,0,0,0,0,0,1,4,1,9
700,2400304-014,7000000US2400304-014,ANNE ARUNDEL PRECINCT 04-014,ANNE ARUNDEL PRECINCT 04-014,PLST,MD,0,1,24660,2345,2183,2049,79,7,30,0,18,162,149,12,37,24,0,71,1,1,0,2,0,0,1,0,0,0,13
700,2400304-015,7000000US2400304-015,ANNE ARUNDEL PRECINCT 04-015,ANNE ARUNDEL PRECINCT 04-015,PLST,MD,0,1,24661,3564,3247,2995,125,6,67,2,52,317,292,47,63,63,1,107,1,0,0,3,0,1,0,5,0,1,24
700,2400304-016,7000000US2400304-016,ANNE ARUNDEL PRECINCT 04-016,ANNE ARUNDEL PRECINCT 04-016,PLST,MD,0,1,24662,3196,2856,1905,675,15,170,2,89,340,319,56,51,75,1,101,5,6,1,21,0,0,1,1,0,0,19
700,2400304-017,7000000US2400304-017,ANNE ARUNDEL PRECINCT 04-017,ANNE ARUNDEL PRECINCT 04-017,PLST,MD,0,1,24663,4630,4089,1166,1398,38,192,1,1294,541,517,81,46,17,0,303,6,4,0,35,0,0,19,2,1,3,21
700,2400304-018,7000000US2400304-018,ANNE ARUNDEL PRECINCT 04-018,ANNE ARUNDEL PRECINCT 04-018,PLST,MD,0,1,24664,4010,3607,2126,1072,23,276,9,101,403,350,76,24,67,3,134,6,17,0,12,2,0,4,3,2,0,42
700,2400304-019,7000000US2400304-019,ANNE ARUNDEL PRECINCT 04-019,ANNE ARUNDEL PRECINCT 04-019,PLST,MD,0,1,24665,3143,2850,767,1874,9,128,8,64,293,252,73,17,38,0,57,17,11,2,33,0,0,0,4,0,0,32
700,2400304-020,7000000US2400304-020,ANNE ARUNDEL PRECINCT 04-020,ANNE ARUNDEL PRECINCT 04-020,PLST,MD,0,1,24666,2837,2575,1797,521,4,209,2,42,262,224,59,16,36,6,77,5,2,2,16,1,0,3,0,1,0,31
700,2400304-021,7000000US2400304-021,ANNE ARUNDEL PRECINCT 04-021,ANNE ARUNDEL PRECINCT 04-021,PLST,MD,0,1,24667,4931,4421,2852,906,13,536,11,103,510,462,76,62,68,2,185,15,24,0,14,0,0,1,5,7,3,41
700,2400304-022,7000000US2400304-022,ANNE ARUNDEL PRECINCT 04-022,ANNE ARUNDEL PRECINCT 04-022,PLST,MD,0,1,24668,3313,3011,1595,909,16,339,1,151,302,278,88,28,44,0,87,17,2,0,6,0,0,4,1,1,0,24
700,2400304-023,7000000US2400304-023,ANNE ARUNDEL PRECINCT 04-023,ANNE ARUNDEL PRECINCT 04-023,PLST,MD,0,1,24669,5009,4453,3078,896,22,380,2,75,556,516,88,52,156,13,152,4,21,0,16,0,2,5,1,5,1,35
700,2400304-024,7000000US2400304-024,ANNE ARUNDEL PRECINCT 04-024,ANNE ARUNDEL PRECINCT 04-024,PLST,MD,0,1,24670,3892,3485,1129,2012,11,225,5,103,407,356,81,26,51,0,131,13,15,3,29,0,0,6,1,0,0,32
700,2400304-025,7000000US2400304-025,ANNE ARUNDEL PRECINCT 04-025,ANNE ARUNDEL PRECINCT 04-025,PLST,MD,0,1,24671,718,625,215,130,11,24,0,245,93,88,7,4,0,1,70,0,1,0,3,0,0,2,0,0,0,4
700,2400304-026,7000000US2400304-026,ANNE ARUNDEL PRECINCT 04-026,ANNE ARUNDEL PRECINCT 04-026,PLST,MD,0,1,24672,1689,1527,794,532,8,140,5,48,162,147,19,16,37,4,48,5,11,2,4,0,0,0,1,0,0,12
700,2400304-099,7000000US2400304-099,ANNE ARUNDEL PRECINCT 04-099,ANNE ARUNDEL PRECINCT 04-099,PLST,MD,0,1,24673,6,3,1,0,1,0,0,1,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
700,2400305-001,7000000US2400305-001,ANNE ARUNDEL PRECINCT 05-001,ANNE ARUNDEL PRECINCT 05-001,PLST,MD,0,1,24674,2820,2608,2436,83,2,36,0,51,212,205,22,21,60,0,95,0,1,3,2,0,0,0,0,1,0,7
700,2400305-002,7000000US2400305-002,ANNE ARUNDEL PRECINCT 05-002,ANNE ARUNDEL PRECINCT 05-002,PLST,MD,0,1,24675,3285,2995,2504,265,3,60,2,161,290,282,45,36,42,1,147,1,3,0,3,0,0,0,2,1,1,7
700,2400305-003,7000000US2400305-003,ANNE ARUNDEL PRECINCT 05-003,ANNE ARUNDEL PRECINCT 05-003,PLST,MD,0,1,24676,2957,2708,2359,148,6,153,1,41,249,212,34,29,49,1,93,3,2,0,1,0,0,0,0,0,0,36
700,2400305-004,7000000US2400305-004,ANNE ARUNDEL PRECINCT 05-004,ANNE ARUNDEL PRECINCT 05-004,PLST,MD,0,1,24677,2874,2587,2355,94,13,74,2,49,287,284,25,37,61,2,142,0,6,0,4,0,0,5,0,0,2,3
700,2400305-005,7000000US2400305-005,ANNE ARUNDEL PRECINCT 05-005,ANNE ARUNDEL PRECINCT 05-005,PLST,MD,0,1,24678,2507,2347,2108,148,0,75,1,15,160,150,22,19,33,3,66,5,1,0,0,0,0,0,0,0,1,9
700,2400305-006,7000000US2400305-006,ANNE ARUNDEL PRECINCT 05-006,ANNE ARUNDEL PRECINCT 05-006,PLST,MD,0,1,24679,2109,1980,1926,5,1,27,0,21,129,121,13,18,48,2,36,2,0,0,0,0,0,0,0,1,1,8
700,2400305-007,7000000US2400305-007,ANNE ARUNDEL PRECINCT 05-007,ANNE ARUNDEL PRECINCT 05-007,PLST,MD,0,1,24680,2246,2068,1933,38,6,75,1,15,178,167,16,23,50,5,72,0,0,0,1,0,0,0,0,0,0,11
700,2400305-008,7000000US2400305-008,ANNE ARUNDEL PRECINCT 05-008,ANNE ARUNDEL PRECINCT 05-008,PLST,MD,0,1,24681,3038,2800,2485,146,2,129,0,38,238,228,15,32,64,0,103,2,0,2,4,3,0,3,0,0,0,6
700,2400305-009,7000000US2400305-009,ANNE ARUNDEL PRECINCT 05-009,ANNE ARUNDEL PRECINCT 05-009,PLST,MD,0,1,24682,1619,1509,1465,10,2,25,0,7,110,103,5,11,38,0,47,0,0,0,2,0,0,0,0,0,0,5
700,2400305-010,7000000US2400305-010,ANNE ARUNDEL PRECINCT 05-010,ANNE ARUNDEL PRECINCT 05-010,PLST,MD,0,1,24683,1293,1221,1167,9,4,39,0,2,72,71,2,15,14,0,38,0,0,0,2,0,0,0,0,0,0,0
700,2400305-011,7000000US2400305-011,ANNE ARUNDEL PRECINCT 05-011,ANNE ARUNDEL PRECINCT 05-011,PLST,MD,0,1,24684,2362,2180,1962,112,3,52,2,49,182,172,30,40,22,0,71,0,0,0,1,0,0,0,1,6,1,7
700,2400305-012,7000000US2400305-012,ANNE ARUNDEL PRECINCT 05-012,ANNE ARUNDEL PRECINCT 05-012,PLST,MD,0,1,24685,2236,2051,1785,75,2,150,1,38,185,162,21,16,52,0,62,6,4,0,0,0,0,1,0,0,0,22
700,2400305-013,7000000US2400305-013,ANNE ARUNDEL PRECINCT 05-013,ANNE ARUNDEL PRECINCT 05-013,PLST,MD,0,1,24686,2323,2165,2060,32,6,40,0,27,158,150,10,33,22,2,77,1,3,0,1,0,0,0,0,0,1,8
700,2400305-014,7000000US2400305-014,ANNE ARUNDEL PRECINCT 05-014,ANNE ARUNDEL PRECINCT 05-014,PLST,MD,0,1,24687,2646,2418,2219,86,1,86,0,26,228,219,26,21,68,3,93,3,3,0,1,0,0,0,0,0,1,7
700,2400305-015,7000000US2400305-015,ANNE ARUNDEL PRECINCT 05-015,ANNE ARUNDEL PRECINCT 05-015,PLST,MD,0,1,24688,1313,1251,1166,9,1,70,0,5,62,58,4,2,29,2,21,0,0,0,0,0,0,0,0,0,0,3
700,2400305-016,7000000US2400305-016,ANNE ARUNDEL PRECINCT 05-016,ANNE ARUNDEL PRECINCT 05-016,PLST,MD,0,1,24689,1835,1709,1578,28,1,82,0,20,126,118,7,36,15,1,55,0,1,0,0,0,0,0,2,1,0,8
700,2400305-017,7000000US2400305-017,ANNE ARUNDEL PRECINCT 05-017,ANNE ARUNDEL PRECINCT 05-017,PLST,MD,0,1,24690,2865,2629,2464,65,7,54,2,37,236,209,18,33,51,3,89,2,4,2,5,0,0,0,2,0,0,26
700,2400305-018,7000000US2400305-018,ANNE ARUNDEL PRECINCT 05-018,ANNE ARUNDEL PRECINCT 05-018,PLST,MD,0,1,24691,2766,2513,2147,198,14,92,6,56,253,240,43,39,48,1,94,0,4,1,8,1,0,0,0,1,0,9
700,2400305-019,7000000US2400305-019,ANNE ARUNDEL PRECINCT 05-019,ANNE ARUNDEL PRECINCT 05-019,PLST,MD,0,1,24692,2106,1953,1868,32,1,42,0,10,153,146,1,15,64,3,59,0,0,0,1,1,0,0,0,0,2,7
700,2400305-020,7000000US2400305-020,ANNE ARUNDEL PRECINCT 05-020,ANNE ARUNDEL PRECINCT 05-020,PLST,MD,0,1,24693,2732,2509,2098,322,1,65,1,22,223,207,28,19,42,1,105,0,9,1,2,0,0,0,0,0,0,13
700,2400305-021,7000000US2400305-021,ANNE ARUNDEL PRECINCT 05-021,ANNE ARUNDEL PRECINCT 05-021,PLST,MD,0,1,24694,3903,3559,3001,271,4,173,6,104,344,320,66,53,44,7,138,0,4,0,2,0,0,1,2,3,0,19
700,2400305-022,7000000US2400305-022,ANNE ARUNDEL PRECINCT 05-022,ANNE ARUNDEL PRECINCT 05-022,PLST,MD,0,1,24695,2961,2681,2452,76,4,76,4,69,280,269,30,49,66,1,120,0,0,0,1,0,0,0,2,0,0,9
700,2400305-023,7000000US2400305-023,ANNE ARUNDEL PRECINCT 05-023,ANNE ARUNDEL PRECINCT 05-023,PLST,MD,0,1,24696,1742,1607,1511,24,2,49,2,19,135,130,9,19,16,2,83,1,0,0,0,0,0,0,0,0,0,3
700,2400305-024,7000000US2400305-024,ANNE ARUNDEL PRECINCT 05-024,ANNE ARUNDEL PRECINCT 05-024,PLST,MD,0,1,24697,2084,1961,1902,20,1,25,2,11,123,119,6,13,24,4,69,0,0,0,3,0,0,0,0,0,0,3
700,2400305-025,7000000US2400305-025,ANNE ARUNDEL PRECINCT 05-025,ANNE ARUNDEL PRECINCT 05-025,PLST,MD,0,1,24698,2591,2407,2279,25,4,79,0,20,184,171,24,31,41,5,62,0,1,1,0,0,0,0,0,6,0,13
700,2400305-026,7000000US2400305-026,ANNE ARUNDEL PRECINCT 05-026,ANNE ARUNDEL PRECINCT 05-026,PLST,MD,0,1,24699,4877,4512,3895,361,14,133,2,107,365,342,69,54,64,0,146,7,1,1,0,0,0,0,0,0,0,22
700,2400305-027,7000000US2400305-027,ANNE ARUNDEL PRECINCT 05-027,ANNE ARUNDEL PRECINCT 05-027,PLST,MD,0,1,24700,2574,2365,2126,104,3,82,0,50,209,204,41,35,45,1,75,3,3,0,1,0,0,0,0,0,0,5
700,2400305-028,7000000US2400305-028,ANNE ARUNDEL PRECINCT 05-028,ANNE ARUNDEL PRECINCT 05-028,PLST,MD,0,1,24701,1338,1229,985,131,2,49,1,61,109,106,13,6,35,0,49,0,0,0,3,0,0,0,0,0,0,3
700,2400305-029,7000000US2400305-029,ANNE ARUNDEL PRECINCT 05-029,ANNE ARUNDEL PRECINCT 05-029,PLST,MD,0,1,24702,1099,1050,978,33,0,25,0,14,49,46,6,8,9,0,21,1,0,0,1,0,0,0,0,0,0,3
700,2400305-030,7000000US2400305-030,ANNE ARUNDEL PRECINCT 05-030,ANNE ARUNDEL PRECINCT 05-030,PLST,MD,0,1,24703,1550,1412,1135,96,0,143,0,38,138,127,23,14,41,1,42,0,2,0,4,0,0,0,0,0,0,11
700,2400305-031,7000000US2400305-031,ANNE ARUNDEL PRECINCT 05-031,ANNE ARUNDEL PRECINCT 05-031,PLST,MD,0,1,24704,805,742,552,154,1,26,1,8,63,60,7,12,16,0,21,1,0,0,2,0,0,1,0,0,0,3
700,2400305-032,7000000US2400305-032,ANNE ARUNDEL PRECINCT 05-032,ANNE ARUNDEL PRECINCT 05-032,PLST,MD,0,1,24705,1206,1124,798,207,1,110,0,8,82,72,8,8,28,0,28,0,0,0,0,0,0,0,0,0,0,10
700,2400305-033,7000000US2400305-033,ANNE ARUNDEL PRECINCT 05-033,ANNE ARUNDEL PRECINCT 05-033,PLST,MD,0,1,24706,2327,2230,1933,116,2,157,3,19,97,93,11,11,19,2,44,1,1,0,1,0,0,0,0,0,3,1
700,2400305-034,7000000US2400305-034,ANNE ARUNDEL PRECINCT 05-034,ANNE ARUNDEL PRECINCT 05-034,PLST,MD,0,1,24707,1677,1567,1439,63,1,47,0,17,110,105,3,22,20,0,51,2,0,0,5,0,0,2,0,0,0,5
700,2400305-035,7000000US2400305-035,ANNE ARUNDEL PRECINCT 05-035,ANNE ARUNDEL PRECINCT 05-035,PLST,MD,0,1,24708,256,236,205,21,0,8,0,2,20,18,0,6,0,0,11,0,0,1,0,0,0,0,0,0,0,2
700,2400306-001,7000000US2400306-001,ANNE ARUNDEL PRECINCT 06-001,ANNE ARUNDEL PRECINCT 06-001,PLST,MD,0,1,24709,3031,2834,2485,164,26,53,0,106,197,179,14,19,20,7,112,4,0,0,2,0,0,1,0,0,0,17
700,2400306-002,7000000US2400306-002,ANNE ARUNDEL PRECINCT 06-002,ANNE ARUNDEL PRECINCT 06-002,PLST,MD,0,1,24710,2411,2224,1996,72,24,38,1,93,187,175,14,19,31,1,92,5,6,0,6,0,0,0,0,1,0,10
700,2400306-003,7000000US2400306-003,ANNE ARUNDEL PRECINCT 06-003,ANNE ARUNDEL PRECINCT 06-003,PLST,MD,0,1,24711,2965,2659,681,1004,28,76,0,870,306,288,22,15,8,1,199,18,2,0,8,0,0,11,0,3,1,18
700,2400306-004,7000000US2400306-004,ANNE ARUNDEL PRECINCT 06-004,ANNE ARUNDEL PRECINCT 06-004,PLST,MD,0,1,24712,1347,1215,591,346,8,61,0,209,132,127,22,7,9,2,80,1,2,0,3,0,0,0,0,1,0,5
700,2400306-005,7000000US2400306-005,ANNE ARUNDEL PRECINCT 06-005,ANNE ARUNDEL PRECINCT 06-005,PLST,MD,0,1,24713,1939,1796,1504,155,4,43,0,90,143,131,11,23,16,0,73,5,0,0,2,1,0,0,0,0,0,12
700,2400306-006,7000000US2400306-006,ANNE ARUNDEL PRECINCT 06-006,ANNE ARUNDEL PRECINCT 06-006,PLST,MD,0,1,24714,3071,2713,586,1138,30,52,3,904,358,332,53,6,11,0,233,5,6,0,2,0,0,12,3,0,1,25
700,2400306-007,7000000US2400306-007,ANNE ARUNDEL PRECINCT 06-007,ANNE ARUNDEL PRECINCT 06-007,PLST,MD,0,1,24715,1850,1647,913,305,28,41,1,359,203,192,14,7,18,2,128,5,7,0,9,0,0,1,0,1,0,10
700,2400306-008,7000000US2400306-008,ANNE ARUNDEL PRECINCT 06-008,ANNE ARUNDEL PRECINCT 06-008,PLST,MD,0,1,24716,2393,2180,1668,192,12,41,2,265,213,200,25,28,30,1,111,3,1,0,0,0,0,0,0,1,0,9
700,2400306-009,7000000US2400306-009,ANNE ARUNDEL PRECINCT 06-009,ANNE ARUNDEL PRECINCT 06-009,PLST,MD,0,1,24717,2129,1989,1828,54,0,51,1,55,140,135,15,17,18,0,77,1,0,0,5,0,0,1,1,0,0,5
700,2400306-010,7000000US2400306-010,ANNE ARUNDEL PRECINCT 06-010,ANNE ARUNDEL PRECINCT 06-010,PLST,MD,0,1,24718,2311,2162,1721,251,4,73,1,112,149,134,15,14,25,3,64,5,3,0,2,0,0,0,1,2,0,12
700,2400306-011,7000000US2400306-011,ANNE ARUNDEL PRECINCT 06-011,ANNE ARUNDEL PRECINCT 06-011,PLST,MD,0,1,24719,2105,1952,1685,142,7,92,5,21,153,137,18,9,23,0,71,2,1,0,9,1,0,0,1,2,0,8
700,2400306-012,7000000US2400306-012,ANNE ARUNDEL PRECINCT 06-012,ANNE ARUNDEL PRECINCT 06-012,PLST,MD,0,1,24720,3330,3125,1862,1001,12,76,1,173,205,180,22,14,27,7,90,5,1,0,8,0,0,6,0,0,0,25
700,2400306-013,7000000US2400306-013,ANNE ARUNDEL PRECINCT 06-013,ANNE ARUNDEL PRECINCT 06-013,PLST,MD,0,1,24721,2202,2015,822,692,15,42,0,444,187,182,24,10,5,0,133,4,0,0,3,0,0,2,0,1,0,5
700,2400306-014,7000000US2400306-014,ANNE ARUNDEL PRECINCT 06-014,ANNE ARUNDEL PRECINCT 06-014,PLST,MD,0,1,24722,3905,3639,902,1911,18,118,2,688,266,260,43,7,18,0,146,9,7,0,9,0,0,9,0,12,0,5
700,2400306-015,7000000US2400306-015,ANNE ARUNDEL PRECINCT 06-015,ANNE ARUNDEL PRECINCT 06-015,PLST,MD,0,1,24723,3353,3028,1363,469,39,122,0,1035,325,276,34,22,20,0,178,2,4,0,7,1,0,6,2,0,0,49
700,2400306-016,7000000US2400306-016,ANNE ARUNDEL PRECINCT 06-016,ANNE ARUNDEL PRECINCT 06-016,PLST,MD,0,1,24724,1864,1767,786,737,16,26,1,201,97,93,5,7,8,0,68,5,0,0,0,0,0,0,0,0,0,2
700,2400306-017,7000000US2400306-017,ANNE ARUNDEL PRECINCT 06-017,ANNE ARUNDEL PRECINCT 06-017,PLST,MD,0,1,24725,2839,2626,1809,421,21,74,2,299,213,186,29,13,28,4,93,7,4,0,7,0,0,1,0,0,0,26
700,2400306-018,7000000US2400306-018,ANNE ARUNDEL PRECINCT 06-018,ANNE ARUNDEL PRECINCT 06-018,PLST,MD,0,1,24726,2617,2458,2052,135,22,64,0,185,159,151,19,18,19,1,74,1,3,0,4,3,0,1,3,2,3,5
700,2400306-019,7000000US2400306-019,ANNE ARUNDEL PRECINCT 06-019,ANNE ARUNDEL PRECINCT 06-019,PLST,MD,0,1,24727,3281,3114,2772,183,8,91,0,60,167,156,24,20,13,0,89,2,1,0,1,0,0,3,3,0,0,10
700,2400306-020,7000000US2400306-020,ANNE ARUNDEL PRECINCT 06-020,ANNE ARUNDEL PRECINCT 06-020,PLST,MD,0,1,24728,1459,1425,1376,35,0,6,0,8,34,34,3,5,4,0,21,0,0,0,0,0,0,1,0,0,0,0
700,2400306-021,7000000US2400306-021,ANNE ARUNDEL PRECINCT 06-021,ANNE ARUNDEL PRECINCT 06-021,PLST,MD,0,1,24729,1175,1068,910,53,7,73,0,25,107,102,15,9,19,0,51,1,0,0,4,1,0,2,0,0,0,5
700,2400306-022,7000000US2400306-022,ANNE ARUNDEL PRECINCT 06-022,ANNE ARUNDEL PRECINCT 06-022,PLST,MD,0,1,24730,3588,3325,2492,504,15,158,4,152,263,250,61,21,33,4,94,2,14,2,10,0,0,1,3,4,1,13
700,2400306-023,7000000US2400306-023,ANNE ARUNDEL PRECINCT 06-023,ANNE ARUNDEL PRECINCT 06-023,PLST,MD,0,1,24731,2036,1911,1736,75,2,24,0,74,125,115,20,20,15,0,53,2,1,0,1,0,0,0,3,0,0,10
700,2400306-024,7000000US2400306-024,ANNE ARUNDEL PRECINCT 06-024,ANNE ARUNDEL PRECINCT 06-024,PLST,MD,0,1,24732,2115,1977,1493,406,0,41,0,37,138,127,28,12,25,0,56,2,0,0,2,0,0,0,2,0,0,9
700,2400306-025,7000000US2400306-025,ANNE ARUNDEL PRECINCT 06-025,ANNE ARUNDEL PRECINCT 06-025,PLST,MD,0,1,24733,1873,1803,1741,25,3,25,1,8,70,64,16,2,17,0,27,0,0,0,1,0,0,0,1,0,0,6
700,2400306-026,7000000US2400306-026,ANNE ARUNDEL PRECINCT 06-026,ANNE ARUNDEL PRECINCT 06-026,PLST,MD,0,1,24734,3751,3498,3133,197,18,97,0,53,253,242,24,31,43,3,126,3,3,0,6,0,0,0,3,0,0,10
700,2400306-027,7000000US2400306-027,ANNE ARUNDEL PRECINCT 06-027,ANNE ARUNDEL PRECINCT 06-027,PLST,MD,0,1,24735,1484,1358,1053,54,3,24,0,224,126,121,5,20,23,0,68,2,0,0,0,0,0,0,1,2,0,2
700,2400306-028,7000000US2400306-028,ANNE ARUNDEL PRECINCT 06-028,ANNE ARUNDEL PRECINCT 06-028,PLST,MD,0,1,24736,2196,2033,1633,234,14,56,0,96,163,157,20,15,35,1,75,3,0,0,1,1,0,2,2,1,1,5
700,2400306-029,7000000US2400306-029,ANNE ARUNDEL PRECINCT 06-029,ANNE ARUNDEL PRECINCT 06-029,PLST,MD,0,1,24737,1399,1321,1199,74,10,17,1,20,78,72,11,19,13,0,23,1,4,0,0,0,0,0,1,0,0,6
700,2400306-030,7000000US2400306-030,ANNE ARUNDEL PRECINCT 06-030,ANNE ARUNDEL PRECINCT 06-030,PLST,MD,0,1,24738,2221,2082,1884,131,0,41,1,25,139,130,21,21,21,0,64,2,0,0,1,0,0,0,0,0,0,9
700,2400306-031,7000000US2400306-031,ANNE ARUNDEL PRECINCT 06-031,ANNE ARUNDEL PRECINCT 06-031,PLST,MD,0,1,24739,1709,1587,1505,35,3,30,0,14,122,119,7,26,17,0,66,0,2,0,0,0,0,0,0,1,0,3
700,2400306-032,7000000US2400306-032,ANNE ARUNDEL PRECINCT 06-032,ANNE ARUNDEL PRECINCT 06-032,PLST,MD,0,1,24740,2146,2030,1881,53,1,71,1,23,116,108,8,14,24,0,54,1,3,0,1,1,0,0,0,2,0,5
700,2400307-001,7000000US2400307-001,ANNE ARUNDEL PRECINCT 07-001,ANNE ARUNDEL PRECINCT 07-001,PLST,MD,0,1,24741,3614,3373,3152,127,12,43,0,39,241,229,27,68,49,1,79,1,0,0,2,0,0,1,0,1,0,12
