PRECINCT_CODE,COUNTY_CODE,LOCATION_NAME,RA_ADDRESS1,RA_CITY,RA_STATE,RA_ZIP,CONGRESSIONAL_DISTRICT_CODE,SENATORIAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,JUDICIAL_DISTRICT_CODE,APPELLATE_DISTRICT_CODE,IS_POLLING_PLACE
4001,15,CHESTERTOWN VOL. FIRE COMPANY,211 MAPLE AVENUE,CHESTERTOWN,MD,21620,1,36,36,2,1,1
4002,15,CHESTERTOWN VOL. FIRE COMPANY,211 MAPLE AVENUE,CHESTERTOWN,MD,21620,1,36,36,2,1,1
5001,15,ROCK HALL FIRE HOUSE,21500 ROCK HALL AVENUE,ROCK HALL,MD,21661,1,36,36,2,1,1
6001,15,ELKS LODGE,8631 BELL ROSE LANE,CHESTERTOWN,MD,21620,1,36,36,2,1,1
7001,15,KENT COUNTY PUBLIC LIBRARY,408 HIGH STREET,CHESTERTOWN,MD,21620,1,36,36,2,1,1
10001,16,POTOMAC UNITED METHODIST CHURCH,9908 SOUTH GLEN ROAD,POTOMAC,MD,20854,8,15,15,6,7,1
10002,16,POTOMAC ELEMENTARY SCHOO,10311 RIVER ROAD,POTOMAC,MD,20854,8,16,16,6,7,1
10003,16,SEVEN LOCKS ELEMENTARY SCHOOL,9500 SEVEN LOCKS ROAD,BETHESDA,MD,20817,8,16,16,6,7,1
10004,16,CABIN JOHN MIDDLE SCHOOL,10701 GAINSBOROUGH ROAD,POTOMAC,MD,20854,8,15,15,6,7,1
10005,16,HERBERT HOOVER MIDDLE SCHOOL,8810 POSTOAK ROAD,POTOMAC,MD,20854,8,15,15,6,7,1
10006,16,WAYSIDE ELEMENTARY SCHOOL,10011 GLEN ROAD,POTOMAC,MD,20854,8,15,15,6,7,1
10007,16,CARDEROCK SPRINGS ELEMENTARY SCHOOL,7401 PERSIMMON TREE LANE,BETHESDA,MD,20817,8,16,16,6,7,1
10009,16,OUR LADY OF MERCY SCHOOL,9222 KENTSDALE DRIVE,POTOMAC,MD,20854,8,16,16,6,7,1
1001,16,LAYTONSVILLE ELEMENTARY SCHOOL,21401 LAYTONSVILLE ROAD,GAITHERSBURG,MD,20882,8,14,14,6,7,1
10010,16,RIVER FALLS SWIM CLUB,7915 HORSESHOE LANE,POTOMAC,MD,20854,8,16,16,6,7,1
10011,16,PAULINE BETZ ADDIE TENNIS CENTER,7801 DEMOCRACY BOULEVARD,BETHESDA,MD,20817,8,15,15,6,7,1
10012,16,BELLS MILL ELEMENTARY SCHOOL,8225 BELLS MILL ROAD,POTOMAC,MD,20854,8,15,15,6,7,1
10013,16,POTOMAC COMMUNITY RECREATION CENTER,11315 FALLS ROAD,POTOMAC,MD,20854,8,15,15,6,7,1
1002,16,GOSHEN ELEMENTARY SCHOOL,8701 WARFIELD ROAD,GAITHERSBURG,MD,20882,8,14,14,6,7,1
1003,16,GAITHERSBURG CHURCH OF THE NAZARENE,8921 WARFIELD ROAD,GAITHERSBURG,MD,20882,8,39,39,6,7,1
1004,16,JUDITH A. RESNIK ELEMENTARY SCHOOL,7301 HADLEY FARMS DRIVE,GAITHERSBURG,MD,20879,8,39,39,6,7,1
1005,16,AGRICULTURAL HISTORY FARM PARK,18400 MUNCASTER ROAD,DERWOOD,MD,20855,8,19,19,6,7,1
1006,16,LAYTONSVILLE GOLF COURSE,7130 DORSEY ROAD,LAYTONSVILLE,MD,20882,8,39,39,6,7,1
1007,16,DAMASCUS SENIOR CENTER,9701 MAIN STREET #2,DAMASCUS,MD,20872,8,14,14,6,7,1
1008,16,AGRICULTURAL HISTORY FARM PARK,18400 MUNCASTER ROAD,DERWOOD,MD,20855,8,14,14,6,7,1
11000,16,MONOCACY ELEMENTARY SCHOOL,18801 BARNESVILLE ROAD,DICKERSON,MD,20842,6,15,15,6,7,1
12001,16,DAMASCUS HIGH SCHOOL,25921 RIDGE ROAD,DAMASCUS,MD,20872,6,14,14,6,7,1
12002,16,JOHN T. BAKER MIDDLE SCHOOL,25400 OAK DRIVE,DAMASCUS,MD,20872,6,9,09A,6,7,1
12003,16,WOODFIELD ELEMENTARY SCHOOL,24200 WOODFIELD ROAD,GAITHERSBURG,MD,20882,6,14,14,6,7,1
12004,16,LOIS P. ROCKWELL ELEMENTARY SCHOOL,24555 CUTSAIL DRIVE,DAMASCUS,MD,20872,6,14,14,6,7,1
12005,16,DAMASCUS HIGH SCHOOL,25921 RIDGE ROAD,DAMASCUS,MD,20872,6,9,09A,6,7,1
12006,16,LAYTONSVILLE ELEMENTARY SCHOOL,21401 LAYTONSVILLE ROAD,GAITHERSBURG,MD,20882,8,14,14,6,7,1
13001,16,GEORGIAN FOREST ELEMENTARY SCHOOL,3100 REGINA DRIVE,SILVER SPRING,MD,20906,8,19,19,6,7,1
13002,16,JOHN F. KENNEDY HIGH SCHOOL,1901 RANDOLPH ROAD,SILVER SPRING,MD,20902,8,19,19,6,7,1
13003,16,SILVER CREEK MIDDLE SCHOOL,3701 SAUL ROAD,KENSINGTON,MD,20895,8,18,18,6,7,1
13004,16,TAKOMA PARK ELEMENTARY SCHOOL,7511 HOLLY AVENUE,TAKOMA PARK,MD,20912,8,20,20,6,7,1
13005,16,SILVER SPRING CIVIC BUILDING,1 VETERANS PLACE,SILVER SPRING,MD,20910,8,20,20,6,7,1
13006,16,PINEY BRANCH ELEMENTARY SCHOOL,7510 MAPLE AVENUE,TAKOMA PARK,MD,20912,8,20,20,6,7,1
13007,16,IMAAM CENTER,9100 GEORGIA AVENUE,SILVER SPRING,MD,20910,8,18,18,6,7,1
13008,16,EAST SILVER SPRING ELEMENTARY SCHOOL,631 SILVER SPRING AVENUE,SILVER SPRING,MD,20910,8,20,20,6,7,1
13010,16,SILVER SPRING CIVIC BUILDING,1 VETERANS PLACE,SILVER SPRING,MD,20910,8,20,20,6,7,1
13011,16,FOREST KNOLLS ELEMENTARY SCHOOL,10830 EASTWOOD AVENUE,SILVER SPRING,MD,20901,8,19,19,6,7,1
13013,16,HIGHLAND VIEW ELEMENTARY SCHOOL,9010 PROVIDENCE AVENUE,SILVER SPRING,MD,20901,8,20,20,6,7,1
13014,16,ST. LUKE LUTHERAN CHURCH,9100 COLESVILLE ROAD,SILVER SPRING,MD,20910,8,20,20,6,7,1
13015,16,EASTERN MIDDLE SCHOOL,300 UNIVERSITY BOULEVARD EAST,SILVER SPRING,MD,20901,8,20,20,6,7,1
13016,16,ROSEMARY HILLS ELEMENTARY SCHOOL,2111 PORTER ROAD,SILVER SPRING,MD,20910,8,18,18,6,7,1
13018,16,OAK VIEW ELEMENTARY SCHOOL,400 EAST WAYNE AVENUE,SILVER SPRING,MD,20901,8,20,20,6,7,1
13019,16,MARGARET SCHWEINHAUT SENIOR CENTER,1000 FOREST GLEN ROAD,SILVER SPRING,MD,20901,8,20,20,6,7,1
13020,16,NORTHWOOD HIGH SCHOOL,919 UNIVERSITY BLVD WEST,SILVER SPRING,MD,20901,8,19,19,6,7,1
13021,16,TAKOMA PARK MIDDLE SCHOOL,7611 PINEY BRANCH ROAD,SILVER SPRING,MD,20910,8,20,20,6,7,1
13022,16,ROLLING TERRACE ELEMENTARY SCHOOL,705 BAYFIELD STREET,TAKOMA PARK,MD,20912,8,20,20,6,7,1
13023,16,PINE CREST ELEMENTARY SCHOOL,201 WOODMOOR DRIVE,SILVER SPRING,MD,20901,8,20,20,6,7,1
13024,16,HOLY CROSS RESOURCE INSTITUTE,9805 DAMERON DRIVE,SILVER SPRING,MD,20902,8,18,18,6,7,1
13025,16,VIERS MILL ELEMENTARY SCHOOL,11711 JOSEPH MILL ROAD,SILVER SPRING,MD,20906,8,18,18,6,7,1
13027,16,ALBERT EINSTEIN HIGH SCHOOL,11135 NEWPORT MILL ROAD,KENSINGTON,MD,20895,8,18,18,6,7,1
13028,16,WHEATON HIGH SCHOOL,12401 DALEWOOD DRIVE,SILVER SPRING,MD,20906,8,18,18,6,7,1
13029,16,HIGHLAND ELEMENTARY SCHOOL,3100 MEDWAY STREET,SILVER SPRING,MD,20902,8,18,18,6,7,1
13031,16,FLORA SINGER ELEMENTARY SCHOOL,2600 HAYDEN DRIVE,SILVER SPRING,MD,20902,8,18,18,6,7,1
13032,16,GLEN HAVEN ELEMENTARY SCHOOL,10900 INWOOD AVENUE,SILVER SPRING,MD,20902,8,18,18,6,7,1
13033,16,KEMP MILL ELEMENTARY SCHOOL,411 SISSON STREET,SILVER SPRING,MD,20902,8,19,19,6,7,1
13034,16,NEWPORT MILL MIDDLE SCHOOL,11311 NEWPORT MILL ROAD,KENSINGTON,MD,20895,8,18,18,6,7,1
13035,16,WELLER ROAD ELEMENTARY SCHOOL,3301 WELLER ROAD,SILVER SPRING,MD,20906,8,19,19,6,7,1
13036,16,SARGENT SHRIVER ELEMENTARY SCHOOL,12518 GREENLY STREET,SILVER SPRING,MD,20906,8,18,18,6,7,1
13037,16,ST. JOHN'S EVANGELICAL LUTHERAN CHURCH,4629 ASPEN HILL ROAD,ROCKVILLE,MD,20853,8,19,19,6,7,1
13038,16,KENSINGTON-PARKWOOD ELEMENTARY SCHOOL,4710 SAUL ROAD,KENSINGTON,MD,20895,8,18,18,6,7,1
13039,16,ROCK CREEK FOREST ELEMENTARY SCHOOL,8330 GRUBB ROAD,CHEVY CHASE,MD,20815,8,18,18,6,7,1
13040,16,ROCK VIEW ELEMENTARY SCHOOL,3901 DENFELD AVENUE,KENSINGTON,MD,20895,8,18,18,6,7,1
13042,16,THE ARC MONTGOMERY COUNTY KARASIK CENTER,10611 TENBROOK DRIVE,SILVER SPRING,MD,20901,8,20,20,6,7,1
13043,16,WHEATON WOODS ELEMENTARY SCHOOL,4510 FAROE PLACE,ROCKVILLE,MD,20853,8,19,19,6,7,1
13044,16,ARCOLA ELEMENTARY SCHOOL,1820 FRANWALL AVENUE,SILVER SPRING,MD,20902,8,18,18,6,7,1
13045,16,BROOKHAVEN ELEMENTARY SCHOOL,4610 RENN STREET,ROCKVILLE,MD,20853,8,19,19,6,7,1
13046,16,ENGLISH MANOR SCHOOL,4511 BESTOR DRIVE,ROCKVILLE,MD,20853,8,19,19,6,7,1
13047,16,MONTGOMERY COLLEGE CULTURAL ARTS CENTER,7995 GEORGIA AVENUE,SILVER SPRING,MD,20910,8,20,20,6,7,1
13049,16,MID-COUNTY COMMUNITY RECREATION CENTER,2004 QUEENSGUARD ROAD,SILVER SPRING,MD,20906,8,19,19,6,7,1
13050,16,SLIGO CREEK ELEMENTARY SCHOOL,500 SCHUYLER ROAD,SILVER SPRING,MD,20910,8,20,20,6,7,1
13051,16,ROCK CREEK VALLEY ELEMENTARY SCHOOL,5121 RUSSETT ROAD,ROCKVILLE,MD,20853,8,19,19,6,7,1
13052,16,EARLE B. WOOD MIDDLE SCHOOL,14615 BAUER DRIVE,ROCKVILLE,MD,20853,8,19,19,6,7,1
13053,16,MARGARET SCHWEINHAUT SENIOR CENTER,1000 FOREST GLEN ROAD,SILVER SPRING,MD,20901,8,18,18,6,7,1
13054,16,LEISURE WORLD CLUBHOUSE I,3700 ROSSMOOR BOULEVARD,SILVER SPRING,MD,20906,8,19,19,6,7,1
13055,16,STRATHMORE ELEMENTARY SCHOOL,3200 BEAVERWOOD LANE,SILVER SPRING,MD,20906,8,19,19,6,7,1
13056,16,ARGYLE MIDDLE SCHOOL,2400 BEL PRE ROAD,SILVER SPRING,MD,20906,8,19,19,6,7,1
13057,16,ARCOLA TOWERS,1135 UNIVERSITY BOULEVARD WEST,SILVER SPRING,MD,20902,8,19,19,6,7,1
13058,16,FLORA SINGER ELEMENTARY SCHOOL,2600 HAYDEN DRIVE,SILVER SPRING,MD,20902,8,18,18,6,7,1
13059,16,STEPHEN KNOLLS SCHOOL,10731 ST. MARGARETS WAY,KENSINGTON,MD,20895,8,18,18,6,7,1
13061,16,JAMES HUBERT BLAKE HIGH SCHOOL,300 NORWOOD ROAD,SILVER SPRING,MD,20905,8,19,19,6,7,1
13063,16,GLENALLAN ELEMENTARY SCHOOL,12520 HEURICH ROAD,SILVER SPRING,MD,20902,8,19,19,6,7,1
13064,16,ST. MATTHEW PRESBYTERIAN CHURCH,4001 BEL PRE ROAD,SILVER SPRING,MD,20906,8,19,19,6,7,1
13065,16,GWENDOLYN E. COFFIELD COMMUNITY RECREATION CENTER,2450 LYTTONSVILLE ROAD,SILVER SPRING,MD,20910,8,20,20,6,7,1
13067,16,DON BOSCO CRISTO REY HIGH SCHOOL,1010 LARCH AVENUE,TAKOMA PARK,MD,20912,8,20,20,6,7,1
13068,16,TAKOMA PARK RECREATION CENTER,7315 NEW HAMPSHIRE AVENUE,TAKOMA PARK,MD,20912,8,20,20,6,7,1
13069,16,LEISURE WORLD CLUBHOUSE II,3300 NORTH LEISURE WORLD BOULEVARD,SILVER SPRING,MD,20906,8,19,19,6,7,1
13071,16,INTER-FAITH CHAPEL,3680 SOUTH LEISURE WORLD BOULEVARD,SILVER SPRING,MD,20906,8,19,19,6,7,1
2001,16,ROCKY HILL MIDDLE SCHOOL,22401 BRICK HAVEN WAY,CLARKSBURG,MD,20871,6,39,39,6,7,1
2002,16,KINGSVIEW MIDDLE SCHOOL,18909 KINGSVIEW ROAD,GERMANTOWN,MD,20874,6,15,15,6,7,1
2003,16,WATERS LANDING ELEMENTARY SCHOOL,13100 WATERS LANDING DRIVE,GERMANTOWN,MD,20874,6,15,15,6,7,1
2004,16,LAKE SENECA ELEMENTARY SCHOOL,13600 WANEGARDEN DRIVE,GERMANTOWN,MD,20874,6,15,15,6,7,1
2005,16,"DR. MARTIN LUTHER KING, JR. MIDDLE SCHOOL",13737 WISTERIA DRIVE,GERMANTOWN,MD,20874,6,15,15,6,7,1
2006,16,HALLIE WELLS MIDDLE SCHOOL,11701 LITTLE SENECA PARKWAY,CLARKSBURG,MD,20871,6,39,39,6,7,1
2007,16,JOHN T. BAKER MIDDLE SCHOOL,25400 OAK DRIVE,DAMASCUS,MD,20872,6,9,09A,6,7,1
2008,16,CLARKSBURG HIGH SCHOOL,22500 WIMS ROAD,CLARKSBURG,MD,20871,6,15,15,6,7,1
2010,16,LITTLE BENNETT ELEMENTARY SCHOOL,23930 BURDETTE FOREST ROAD,CLARKSBURG,MD,20871,6,9,09A,6,7,1
2011,16,WILSON WIMS ELEMENTARY SCHOOL,12520 BLUE SKY DRIVE,CLARKSBURG,MD,20871,6,15,15,6,7,1
2012,16,SNOWDEN FARM ELEMENTARY SCHOOL,22500 SWEETSPIRE DRIVE,CLARKSBURG,MD,20871,6,14,14,6,7,1
3001,16,POOLESVILLE ELEMENTARY SCHOOL,19565 FISHER AVENUE,POOLESVILLE,MD,20837,6,15,15,6,7,1
3002,16,JOHN POOLE MIDDLE SCHOOL,17014 TOM FOX AVENUE,POOLESVILLE,MD,20837,6,15,15,6,7,1
4001,16,ROCKVILLE HIGH SCHOOL,2100 BALTIMORE ROAD,ROCKVILLE,MD,20851,8,17,17,6,7,1
4002,16,JULIUS WEST MIDDLE SCHOOL,651 GREAT FALLS ROAD,ROCKVILLE,MD,20850,8,17,17,6,7,1
4003,16,CARVER EDUCATIONAL SERVICES CENTER,850 HUNGERFORD DRIVE,ROCKVILLE,MD,20850,8,17,17,6,7,1
4004,16,PARKSIDE CLUBHOUSE NORTH,10522 MONTROSE AVENUE,BETHESDA,MD,20814,8,18,18,6,7,1
4005,16,RICHARD MONTGOMERY HIGH SCHOOL,250 RICHARD MONTGOMERY DRIVE,ROCKVILLE,MD,20852,8,17,17,6,7,1
4006,16,LONE OAK SCHOOL CENTER,1010 GRANDIN AVENUE,ROCKVILLE,MD,20851,8,17,17,6,7,1
4007,16,TWINBROOK ELEMENTARY SCHOOL,5911 RIDGWAY AVENUE,ROCKVILLE,MD,20851,8,17,17,6,7,1
4008,16,GARRETT PARK ELEMENTARY SCHOOL,4810 OXFORD STREET,KENSINGTON,MD,20895,8,18,18,6,7,1
4009,16,MEADOW HALL ELEMENTARY SCHOOL,951 TWINBROOK PARKWAY,ROCKVILLE,MD,20851,8,17,17,6,7,1
4010,16,TILDEN MIDDLE SCHOOL,6300 TILDEN LANE,ROCKVILLE,MD,20852,8,16,16,6,7,1
4011,16,RITCHIE PARK ELEMENTARY SCHOOL,1514 DUNSTER ROAD,ROCKVILLE,MD,20854,8,16,16,6,7,1
4012,16,WINSTON CHURCHILL HIGH SCHOOL,11300 GAINSBOROUGH ROAD,POTOMAC,MD,20854,8,15,15,6,7,1
4013,16,FARMLAND ELEMENTARY SCHOOL,7000 OLD GATE ROAD,ROCKVILLE,MD,20852,8,16,16,6,7,1
4014,16,COLLEGE GARDENS ELEMENTARY SCHOOL,1700 YALE PLACE,ROCKVILLE,MD,20850,8,17,17,6,7,1
4015,16,ROCKING HORSE ROAD CENTER,4910 MACON ROAD,ROCKVILLE,MD,20852,8,18,18,6,7,1
4016,16,THOMAS S. WOOTTON HIGH SCHOOL,2100 WOOTTON PARKWAY,ROCKVILLE,MD,20850,8,17,17,6,7,1
4017,16,LUXMANOR ELEMENTARY SCHOOL,6201 TILDEN LANE,ROCKVILLE,MD,20852,8,16,16,6,7,1
4018,16,TILDEN MIDDLE SCHOOL,6300 TILDEN LANE,ROCKVILLE,MD,20852,8,16,16,6,7,1
4019,16,CANDLEWOOD ELEMENTARY SCHOOL,7210 OSPREY DRIVE,ROCKVILLE,MD,20855,8,19,19,6,7,1
4020,16,ROBERT FROST MIDDLE SCHOOL,9201 SCOTT DRIVE,ROCKVILLE,MD,20850,8,15,15,6,7,1
4021,16,THOMAS S. WOOTTON HIGH SCHOOL,2100 WOOTTON PARKWAY,ROCKVILLE,MD,20850,8,17,17,6,7,1
4023,16,COLD SPRING ELEMENTARY SCHOOL,9201 FALLS CHAPEL WAY,POTOMAC,MD,20854,8,15,15,6,7,1
4024,16,LAKEWOOD ELEMENTARY SCHOOL,2534 LINDLEY TERRACE,ROCKVILLE,MD,20850,8,15,15,6,7,1
4025,16,RITCHIE PARK ELEMENTARY SCHOOL,1514 DUNSTER ROAD,ROCKVILLE,MD,20854,8,17,17,6,7,1
4026,16,ROCKING HORSE ROAD CENTER,4910 MACON ROAD,ROCKVILLE,MD,20852,8,18,18,6,7,1
4027,16,TWINBROOK ELEMENTARY SCHOOL,5911 RIDGWAY AVENUE,ROCKVILLE,MD,20851,8,18,18,6,7,1
4028,16,BENDER JEWISH COMMUNITY CENTER,6125 MONTROSE ROAD,ROCKVILLE,MD,20852,8,16,16,6,7,1
4030,16,ST. ELIZABETH CATHOLIC SCHOOL,917 MONTROSE ROAD,ROCKVILLE,MD,20852,8,17,17,6,7,1
4031,16,WALTER JOHNSON HIGH SCHOOL,6400 ROCK SPRING DRIVE,BETHESDA,MD,20814,8,16,16,6,7,1
4032,16,BEVERLY FARMS ELEMENTARY SCHOOL,8501 POSTOAK ROAD,POTOMAC,MD,20854,8,15,15,6,7,1
4033,16,GARRETT PARK ELEMENTARY SCHOOL,4810 OXFORD STREET,KENSINGTON,MD,20895,8,17,17,6,7,1
4034,16,SHADY GROVE PRESBYTERIAN CHURCH,16911 REDLAND ROAD,DERWOOD,MD,20855,8,19,19,6,7,1
4038,16,TWINBROOK ELEMENTARY SCHOOL,5911 RIDGWAY AVENUE,ROCKVILLE,MD,20851,8,18,18,6,7,1
4042,16,ROBERT FROST MIDDLE SCHOOL,9201 SCOTT DRIVE,ROCKVILLE,MD,20850,8,17,17,6,7,1
5001,16,DR. CHARLES DREW ELEMENTARY SCHOOL,1200 SWINGINGDALE DRIVE,SILVER SPRING,MD,20905,8,14,14,6,7,1
5002,16,GREENCASTLE ELEMENTARY SCHOOL,13611 ROBEY ROAD,SILVER SPRING,MD,20904,4,14,14,6,7,1
5003,16,FRANCIS SCOTT KEY MIDDLE SCHOOL,910 SCHINDLER DRIVE,SILVER SPRING,MD,20903,8,20,20,6,7,1
5004,16,RIDERWOOD VILLAGE,3110 GRACEFIELD ROAD,SILVER SPRING,MD,20904,8,14,14,6,7,1
5005,16,SPRINGBROOK HIGH SCHOOL,201 VALLEY BROOK DRIVE,SILVER SPRING,MD,20904,8,20,20,6,7,1
5006,16,JACKSON ROAD ELEMENTARY SCHOOL,900 JACKSON ROAD,SILVER SPRING,MD,20904,8,20,20,6,7,1
5008,16,WILLIAM TYLER PAGE ELEMENTARY SCHOOL,13400 TAMARACK ROAD,SILVER SPRING,MD,20904,8,14,14,6,7,1
5009,16,WESTOVER ELEMENTARY SCHOOL,401 HAWKESBURY LANE,SILVER SPRING,MD,20904,8,14,14,6,7,1
5010,16,CRESTHAVEN ELEMENTARY SCHOOL,1234 CRESTHAVEN DRIVE,SILVER SPRING,MD,20903,8,20,20,6,7,1
5011,16,CANNON ROAD ELEMENTARY SCHOOL,901 CANNON ROAD,SILVER SPRING,MD,20904,8,20,20,6,7,1
5012,16,GALWAY ELEMENTARY SCHOOL,12612 GALWAY DRIVE,SILVER SPRING,MD,20904,4,14,14,6,7,1
5013,16,WHITE OAK COMMUNITY RECREATION CENTER,1700 APRIL LANE,SILVER SPRING,MD,20904,8,20,20,6,7,1
5014,16,JOANN LELECK ELEMENTARY SCHOOL AT BROAD ACRES,710 BEACON ROAD,SILVER SPRING,MD,20903,8,20,20,6,7,1
5015,16,CLOVERLY ELEMENTARY SCHOOL,800 BRIGGS CHANEY RD,SILVER SPRING,MD,20905,8,14,14,6,7,1
5016,16,MID-COUNTY COMMUNITY RECREATION CENTER,2004 QUEENSGUARD ROAD,SILVER SPRING,MD,20906,8,14,14,6,7,1
5017,16,FAIRLAND SCHOOL CENTER,13313 OLD COLUMBIA PIKE,SILVER SPRING,MD,20904,8,14,14,6,7,1
5018,16,BURTONSVILLE ELEMENTARY SCHOOL,15516 OLD COLUMBIA PIKE,BURTONSVILLE,MD,20866,4,14,14,6,7,1
5019,16,BENJAMIN BANNEKER MIDDLE SCHOOL,14800 PERRYWOOD DRIVE,BURTONSVILLE,MD,20866,4,14,14,6,7,1
5021,16,EAST COUNTY COMMUNITY RECREATION CENTER,3310 GATESHEAD MANOR WAY,SILVER SPRING,MD,20904,4,14,14,6,7,1
5022,16,SPRINGBROOK HIGH SCHOOL,201 VALLEY BROOK DRIVE,SILVER SPRING,MD,20904,8,20,20,6,7,1
5023,16,MARILYN J. PRAISNER COMMUNITY RECREATION CENTER,14906 OLD COLUMBIA PIKE,BURTONSVILLE,MD,20866,4,14,14,6,7,1
6001,16,JONES LANE ELEMENTARY SCHOOL,15110 JONES LANE,GAITHERSBURG,MD,20878,8,15,15,6,7,1
6002,16,SS PETER & PAUL ORTHODOX CHURCH,10620 RIVER ROAD,POTOMAC,MD,20854,8,15,15,6,7,1
6003,16,RIDGEVIEW MIDDLE SCHOOL,16600 RAVEN ROCK DRIVE,GAITHERSBURG,MD,20878,6,39,39,6,7,1
6004,16,NANCY DACEK COMMUNITY RECREATION CENTER,13850 TRAVILAH ROAD,ROCKVILLE,MD,20850,8,15,15,6,7,1
6005,16,QUINCE ORCHARD HIGH SCHOOL,15800 QUINCE ORCHARD ROAD,GAITHERSBURG,MD,20878,8,15,15,6,7,1
6006,16,TRAVILAH ELEMENTARY SCHOOL,13801 DUFIEF MILL ROAD,NORTH POTOMAC,MD,20878,8,15,15,6,7,1
6007,16,SPARK M. MATSUNAGA ELEMENTARY SCHOOL,13902 BROMFIELD ROAD,GERMANTOWN,MD,20874,6,39,39,6,7,1
6008,16,NANCY DACEK COMMUNITY RECREATION CENTER,13850 TRAVILAH ROAD,ROCKVILLE,MD,20850,8,15,15,6,7,1
6009,16,DARNESTOWN ELEMENTARY SCHOOL,15030 TURKEY FOOT ROAD,GAITHERSBURG,MD,20878,8,15,15,6,7,1
6010,16,GREAT SENECA CREEK ELEMENTARY SCHOOL,13010 DAIRYMAID DRIVE,GERMANTOWN,MD,20874,6,39,39,6,7,1
6011,16,NORTHWEST HIGH SCHOOL,13501 RICHTER FARM ROAD,GERMANTOWN,MD,20874,6,15,15,6,7,1
6013,16,QUINCE ORCHARD LIBRARY,15831 QUINCE ORCHARD ROAD,GAITHERSBURG,MD,20878,8,15,15,6,7,1
6014,16,STONE MILL ELEMENTARY SCHOOL,14323 STONEBRIDGE VIEW DRIVE,NORTH POTOMAC,MD,20878,8,15,15,6,7,1
6015,16,NORTHWEST HIGH SCHOOL,13501 RICHTER FARM ROAD,GERMANTOWN,MD,20874,6,15,15,6,7,1
6017,16,RIDGEVIEW MIDDLE SCHOOL,16600 RAVEN ROCK DRIVE,GAITHERSBURG,MD,20878,8,39,39,6,7,1
6018,16,QUINCE ORCHARD LIBRARY,15831 QUINCE ORCHARD ROAD,GAITHERSBURG,MD,20878,6,15,15,6,7,1
7001,16,BETHESDA CHEVY CHASE HIGH SCHOOL,4301 EAST-WEST HIGHWAY,BETHESDA,MD,20814,8,18,18,6,7,1
7002,16,CHEVY CHASE VILLAGE HALL,5906 CONNECTICUT AVENUE,CHEVY CHASE,MD,20815,8,18,18,6,7,1
7003,16,CLARA BARTON COMMUNITY CENTER,7425 MACARTHUR BOULEVARD,CABIN JOHN,MD,20818,8,16,16,6,7,1
7004,16,BETHESDA ELEMENTARY SCHOOL,7600 ARLINGTON ROAD,BETHESDA,MD,20814,8,16,16,6,7,1
7005,16,ROLLINGWOOD SCHOOL CENTER,3200 WOODBINE STREET,CHEVY CHASE,MD,20815,8,18,18,6,7,1
7006,16,CHEVY CHASE ELEMENTARY SCHOOL,4015 ROSEMARY STREET,CHEVY CHASE,MD,20815,8,18,18,6,7,1
7007,16,WESTBROOK ELEMENTARY SCHOOL,5110 ALLAN TERRACE,BETHESDA,MD,20816,8,16,16,6,7,1
7008,16,BETHESDA CHEVY CHASE HIGH SCHOOL,4301 EAST-WEST HIGHWAY,BETHESDA,MD,20814,8,16,16,6,7,1
7009,16,LYNBROOK SCHOOL CENTER,8001 LYNBROOK DRIVE,BETHESDA,MD,20814,8,16,16,6,7,1
7010,16,ST. JANE FRANCES DE CHANTAL CATHOLIC CHURCH,9601 OLD GEORGETOWN ROAD,BETHESDA,MD,20814,8,16,16,6,7,1
7011,16,SOMERSET ELEMENTARY SCHOOL,5811 WARWICK PLACE,CHEVY CHASE,MD,20815,8,16,16,6,7,1
7012,16,CONNIE MORELLA LIBRARY,7400 ARLINGTON ROAD,BETHESDA,MD,20814,8,16,16,6,7,1
7013,16,WESTLAND MIDDLE SCHOOL,5511 MASSACHUSETTS AVENUE,BETHESDA,MD,20816,8,16,16,6,7,1
7015,16,THOMAS W. PYLE MIDDLE SCHOOL,6311 WILSON LANE,BETHESDA,MD,20817,8,16,16,6,7,1
7016,16,NORTH CHEVY CHASE ELEMENTARY SCHOOL,3700 JONES BRIDGE ROAD,CHEVY CHASE,MD,20815,8,18,18,6,7,1
7018,16,WASHINGTON WALDORF SCHOOL,4800 SANGAMORE ROAD,BETHESDA,MD,20816,8,16,16,6,7,1
7019,16,NORTH BETHESDA MIDDLE SCHOOL,8935 BRADMOOR DRIVE,BETHESDA,MD,20817,8,16,16,6,7,1
7020,16,ASHBURTON ELEMENTARY SCHOOL,6314 LONE OAK DRIVE,BETHESDA,MD,20817,8,16,16,6,7,1
7021,16,CHEVY CHASE UNITED METHODIST CHURCH,7001 CONNECTICUT AVENUE,CHEVY CHASE,MD,20815,8,18,18,6,7,1
7022,16,BANNOCKBURN ELEMENTARY SCHOOL,6520 DALROY LANE,BETHESDA,MD,20817,8,16,16,6,7,1
7023,16,WOOD ACRES ELEMENTARY SCHOOL,5800 CROMWELL DRIVE,BETHESDA,MD,20816,8,16,16,6,7,1
7024,16,LITTLE FLOWER SCHOOL HALL,5601 MASSACHUSETTS AVENUE,BETHESDA,MD,20816,8,16,16,6,7,1
7025,16,GROSVENOR SCHOOL CENTER,5701 GROSVENOR LANE,BETHESDA,MD,20814,8,16,16,6,7,1
